retained_data,mean,std
0.5,87.84742483344976,0.6000000000000001
0.6,88.01581754189371,0.5
0.7,87.20753593919196,0.39999999999999997
0.8,87.61709745818298,0.39999999999999997
0.9,86.91129532409715,0.3
1.0,87.23000053924596,0.2
