retained_data,mean,std
0.5,79.92363409730275,0.30000000000000004
0.6,78.50683527663989,0.0
0.7,76.86254965867806,0.19999999999999996
0.8,74.95801354030414,0.0
0.9,75.30579744841387,0.19999999999999996
1.0,74.0241101850024,0.3999999999999999
