retained_data,mean,std
0.5,80.82331632570184,0.7000000000000001
0.6,80.61568433971902,0.9
0.7,78.56652659837609,0.6000000000000001
0.8,77.46110698253457,0.7000000000000001
0.9,77.00546441449661,0.6000000000000001
1.0,76.21950318328321,0.9
