retained_data,mean,std
0.5,76.91767480701789,0.3000000000000001
0.6,76.73097026546617,0.2
0.7,76.41935840750058,0.10000000000000003
0.8,75.93500461156489,0.10000000000000003
0.9,76.26363128215164,0.0
1.0,76.93718103862291,-0.09999999999999998
