retained_data,mean,std
0.5,77.5813901979666,1.2
0.6,76.49447682269734,1.1
0.7,77.70305205105299,1.1
0.8,76.14151490098507,1.1
0.9,76.72487320864245,1.1
1.0,76.5230841411558,1.2
